log10.xvals,log10.ccdf,
8217,2.914713287,-Inf
8218,2.9147661369,-Inf
8219,2.9148189804,-Inf
8220,2.9148718175,-Inf
8221,2.9149246482,-Inf
8222,2.9149774724,-Inf
8223,2.9150302903,-Inf
8224,2.9150831017,-Inf
8225,2.9151359066,-Inf
8226,2.9151887052,-Inf
8227,2.9152414973,-Inf
8228,2.915294283,-Inf
8229,2.9153470623,-Inf
8230,2.9153998352,-Inf
8231,2.9154526017,-Inf
8232,2.9155053618,-Inf
8233,2.9155581154,-Inf
8234,2.9156108627,-Inf
8235,2.9156636035,-Inf
8236,2.9157163379,-Inf
8237,2.915769066,-Inf
8238,2.9158217876,-Inf
8239,2.9158745029,-Inf
8240,2.9159272117,-Inf
8241,2.9159799141,-Inf
8242,2.9160326102,-Inf
8243,2.9160852998,-Inf
8244,2.9161379831,-Inf
8245,2.91619066,-Inf
8246,2.9162433305,-Inf
8247,2.9162959946,-Inf
8248,2.9163486523,-Inf
8249,2.9164013036,-Inf
8250,2.9164539485,-Inf
8251,2.9165065871,-Inf
8252,2.9165592193,-Inf
8253,2.9166118451,-Inf
8254,2.9166644645,-Inf
8255,2.9167170776,-Inf
8256,2.9167696843,-Inf
8257,2.9168222846,-Inf
8258,2.9168748785,-Inf
8259,2.9169274661,-Inf
8260,2.9169800473,-Inf
8261,2.9170326222,-Inf
8262,2.9170851906,-Inf
8263,2.9171377528,-Inf
8264,2.9171903085,-Inf
8265,2.9172428579,-Inf
8266,2.9172954009,-Inf
8267,2.9173479376,-Inf
8268,2.917400468,-Inf
8269,2.9174529919,-Inf
8270,2.9175055096,-Inf
8271,2.9175580208,-Inf
8272,2.9176105257,-Inf
8273,2.9176630243,-Inf
8274,2.9177155166,-Inf
8275,2.9177680024,-Inf
8276,2.917820482,-Inf
8277,2.9178729552,-Inf
8278,2.9179254221,-Inf
8279,2.9179778826,-Inf
8280,2.9180303368,-Inf
8281,2.9180827846,-Inf
8282,2.9181352262,-Inf
8283,2.9181876614,-Inf
8284,2.9182400902,-Inf
8285,2.9182925128,-Inf
8286,2.918344929,-Inf
8287,2.9183973388,-Inf
8288,2.9184497424,-Inf
8289,2.9185021396,-Inf
8290,2.9185545306,-Inf
8291,2.9186069151,-Inf
8292,2.9186592934,-Inf
8293,2.9187116654,-Inf
8294,2.918764031,-Inf
8295,2.9188163904,-Inf
8296,2.9188687434,-Inf
8297,2.9189210901,-Inf
8298,2.9189734305,-Inf
8299,2.9190257646,-Inf
8300,2.9190780924,-Inf
8301,2.9191304139,-Inf
8302,2.919182729,-Inf
8303,2.9192350379,-Inf
8304,2.9192873405,-Inf
8305,2.9193396368,-Inf
8306,2.9193919268,-Inf
8307,2.9194442105,-Inf
8308,2.9194964879,-Inf
8309,2.919548759,-Inf
8310,2.9196010238,-Inf
8311,2.9196532823,-Inf
8312,2.9197055345,-Inf
8313,2.9197577805,-Inf
8314,2.9198100202,-Inf
8315,2.9198622536,-Inf
8316,2.9199144807,-Inf
8317,2.9199667015,-Inf
8318,2.920018916,-Inf
8319,2.9200711243,-Inf
8320,2.9201233263,-Inf
8321,2.920175522,-Inf
8322,2.9202277115,-Inf
8323,2.9202798946,-Inf
8324,2.9203320715,-Inf
8325,2.9203842422,-Inf
8326,2.9204364066,-Inf
8327,2.9204885647,-Inf
8328,2.9205407165,-Inf
8329,2.9205928621,-Inf
8330,2.9206450014,-Inf
8331,2.9206971345,-Inf
8332,2.9207492613,-Inf
8333,2.9208013818,-Inf
8334,2.9208534961,-Inf
8335,2.9209056042,-Inf
8336,2.920957706,-Inf
8337,2.9210098015,-Inf
8338,2.9210618908,-Inf
8339,2.9211139738,-Inf
8340,2.9211660506,-Inf
8341,2.9212181212,-Inf
8342,2.9212701855,-Inf
8343,2.9213222436,-Inf
8344,2.9213742954,-Inf
8345,2.921426341,-Inf
8346,2.9214783804,-Inf
8347,2.9215304135,-Inf
8348,2.9215824404,-Inf
8349,2.9216344611,-Inf
8350,2.9216864755,-Inf
8351,2.9217384837,-Inf
8352,2.9217904857,-Inf
8353,2.9218424814,-Inf
8354,2.9218944709,-Inf
8355,2.9219464542,-Inf
8356,2.9219984313,-Inf
8357,2.9220504022,-Inf
8358,2.9221023668,-Inf
8359,2.9221543252,-Inf
8360,2.9222062774,-Inf
8361,2.9222582234,-Inf
8362,2.9223101632,-Inf
8363,2.9223620968,-Inf
8364,2.9224140241,-Inf
8365,2.9224659453,-Inf
8366,2.9225178602,-Inf
8367,2.922569769,-Inf
8368,2.9226216715,-Inf
8369,2.9226735679,-Inf
8370,2.922725458,-Inf
8371,2.9227773419,-Inf
8372,2.9228292197,-Inf
8373,2.9228810912,-Inf
8374,2.9229329566,-Inf
8375,2.9229848157,-Inf
8376,2.9230366687,-Inf
8377,2.9230885154,-Inf
8378,2.923140356,-Inf
8379,2.9231921904,-Inf
8380,2.9232440186,-Inf
8381,2.9232958407,-Inf
8382,2.9233476565,-Inf
8383,2.9233994662,-Inf
8384,2.9234512696,-Inf
8385,2.9235030669,-Inf
8386,2.9235548581,-Inf
8387,2.923606643,-Inf
8388,2.9236584218,-Inf
8389,2.9237101944,-Inf
8390,2.9237619608,-Inf
8391,2.9238137211,-Inf
8392,2.9238654752,-Inf
8393,2.9239172231,-Inf
8394,2.9239689649,-Inf
8395,2.9240207005,-Inf
8396,2.9240724299,-Inf
8397,2.9241241532,-Inf
8398,2.9241758703,-Inf
8399,2.9242275813,-Inf
8400,2.9242792861,-Inf
8401,2.9243309847,-Inf
8402,2.9243826772,-Inf
8403,2.9244343635,-Inf
8404,2.9244860437,-Inf
8405,2.9245377178,-Inf
8406,2.9245893857,-Inf
8407,2.9246410474,-Inf
8408,2.924692703,-Inf
8409,2.9247443525,-Inf
8410,2.9247959958,-Inf
8411,2.924847633,-Inf
8412,2.924899264,-Inf
8413,2.9249508889,-Inf
8414,2.9250025077,-Inf
8415,2.9250541203,-Inf
8416,2.9251057268,-Inf
8417,2.9251573272,-Inf
8418,2.9252089214,-Inf
8419,2.9252605095,-Inf
8420,2.9253120915,-Inf
8421,2.9253636674,-Inf
8422,2.9254152371,-Inf
8423,2.9254668007,-Inf
8424,2.9255183582,-Inf
8425,2.9255699095,-Inf
8426,2.9256214548,-Inf
8427,2.9256729939,-Inf
8428,2.9257245269,-Inf
8429,2.9257760538,-Inf
8430,2.9258275746,-Inf
8431,2.9258790893,-Inf
8432,2.9259305979,-Inf
8433,2.9259821003,-Inf
8434,2.9260335967,-Inf
8435,2.9260850869,-Inf
8436,2.9261365711,-Inf
8437,2.9261880491,-Inf
8438,2.926239521,-Inf
8439,2.9262909869,-Inf
8440,2.9263424466,-Inf
8441,2.9263939003,-Inf
8442,2.9264453478,-Inf
8443,2.9264967893,-Inf
8444,2.9265482246,-Inf
8445,2.9265996539,-Inf
8446,2.9266510771,-Inf
8447,2.9267024942,-Inf
8448,2.9267539052,-Inf
8449,2.9268053101,-Inf
8450,2.9268567089,-Inf
8451,2.9269081017,-Inf
8452,2.9269594884,-Inf
8453,2.927010869,-Inf
8454,2.9270622435,-Inf
8455,2.9271136119,-Inf
8456,2.9271649743,-Inf
8457,2.9272163306,-Inf
8458,2.9272676808,-Inf
8459,2.927319025,-Inf
8460,2.927370363,-Inf
8461,2.9274216951,-Inf
8462,2.927473021,-Inf
8463,2.9275243409,-Inf
8464,2.9275756547,-Inf
8465,2.9276269624,-Inf
8466,2.9276782641,-Inf
8467,2.9277295598,-Inf
8468,2.9277808493,-Inf
8469,2.9278321329,-Inf
8470,2.9278834103,-Inf
8471,2.9279346817,-Inf
8472,2.9279859471,-Inf
8473,2.9280372064,-Inf
8474,2.9280884597,-Inf
8475,2.9281397069,-Inf
8476,2.928190948,-Inf
8477,2.9282421832,-Inf
8478,2.9282934122,-Inf
8479,2.9283446353,-Inf
8480,2.9283958523,-Inf
8481,2.9284470632,-Inf
8482,2.9284982681,-Inf
8483,2.928549467,-Inf
8484,2.9286006598,-Inf
8485,2.9286518467,-Inf
8486,2.9287030274,-Inf
8487,2.9287542022,-Inf
8488,2.9288053709,-Inf
8489,2.9288565336,-Inf
8490,2.9289076902,-Inf
8491,2.9289588409,-Inf
8492,2.9290099855,-Inf
8493,2.9290611241,-Inf
8494,2.9291122567,-Inf
8495,2.9291633832,-Inf
8496,2.9292145037,-Inf
8497,2.9292656183,-Inf
8498,2.9293167268,-Inf
8499,2.9293678292,-Inf
8500,2.9294189257,-Inf
8501,2.9294700162,-Inf
8502,2.9295211006,-Inf
8503,2.9295721791,-Inf
8504,2.9296232515,-Inf
8505,2.9296743179,-Inf
8506,2.9297253784,-Inf
8507,2.9297764328,-Inf
8508,2.9298274812,-Inf
8509,2.9298785237,-Inf
8510,2.9299295601,-Inf
8511,2.9299805905,-Inf
8512,2.930031615,-Inf
8513,2.9300826334,-Inf
8514,2.9301336458,-Inf
8515,2.9301846523,-Inf
8516,2.9302356528,-Inf
8517,2.9302866472,-Inf
8518,2.9303376357,-Inf
8519,2.9303886182,-Inf
8520,2.9304395948,-Inf
8521,2.9304905653,-Inf
8522,2.9305415299,-Inf
8523,2.9305924884,-Inf
8524,2.930643441,-Inf
8525,2.9306943877,-Inf
8526,2.9307453283,-Inf
8527,2.930796263,-Inf
8528,2.9308471917,-Inf
8529,2.9308981144,-Inf
8530,2.9309490312,-Inf
8531,2.930999942,-Inf
8532,2.9310508468,-Inf
8533,2.9311017456,-Inf
8534,2.9311526385,-Inf
8535,2.9312035255,-Inf
8536,2.9312544064,-Inf
8537,2.9313052814,-Inf
8538,2.9313561505,-Inf
8539,2.9314070136,-Inf
8540,2.9314578707,-Inf
8541,2.9315087219,-Inf
8542,2.9315595671,-Inf
8543,2.9316104064,-Inf
8544,2.9316612397,-Inf
8545,2.9317120671,-Inf
8546,2.9317628885,-Inf
8547,2.931813704,-Inf
8548,2.9318645135,-Inf
8549,2.9319153171,-Inf
8550,2.9319661147,-Inf
8551,2.9320169064,-Inf
8552,2.9320676922,-Inf
8553,2.932118472,-Inf
8554,2.9321692459,-Inf
8555,2.9322200139,-Inf
8556,2.9322707759,-Inf
8557,2.932321532,-Inf
8558,2.9323722821,-Inf
8559,2.9324230264,-Inf
8560,2.9324737647,-Inf
8561,2.9325244971,-Inf
8562,2.9325752235,-Inf
8563,2.932625944,-Inf
8564,2.9326766586,-Inf
8565,2.9327273673,-Inf
8566,2.9327780701,-Inf
8567,2.9328287669,-Inf
8568,2.9328794578,-Inf
8569,2.9329301428,-Inf
8570,2.9329808219,-Inf
8571,2.9330314951,-Inf
8572,2.9330821624,-Inf
8573,2.9331328237,-Inf
8574,2.9331834792,-Inf
8575,2.9332341287,-Inf
8576,2.9332847723,-Inf
8577,2.9333354101,-Inf
8578,2.9333860419,-Inf
8579,2.9334366678,-Inf
8580,2.9334872878,-Inf
8581,2.933537902,-Inf
8582,2.9335885102,-Inf
8583,2.9336391125,-Inf
8584,2.933689709,-Inf
8585,2.9337402995,-Inf
8586,2.9337908841,-Inf
8587,2.9338414629,-Inf
8588,2.9338920358,-Inf
8589,2.9339426027,-Inf
8590,2.9339931638,-Inf
8591,2.934043719,-Inf
8592,2.9340942684,-Inf
8593,2.9341448118,-Inf
8594,2.9341953493,-Inf
8595,2.934245881,-Inf
8596,2.9342964068,-Inf
8597,2.9343469267,-Inf
8598,2.9343974408,-Inf
8599,2.9344479489,-Inf
8600,2.9344984512,-Inf
8601,2.9345489477,-Inf
8602,2.9345994382,-Inf
8603,2.9346499229,-Inf
8604,2.9347004017,-Inf
8605,2.9347508747,-Inf
8606,2.9348013417,-Inf
8607,2.934851803,-Inf
8608,2.9349022583,-Inf
8609,2.9349527078,-Inf
8610,2.9350031515,-Inf
8611,2.9350535892,-Inf
8612,2.9351040212,-Inf
8613,2.9351544472,-Inf
8614,2.9352048674,-Inf
8615,2.9352552818,-Inf
8616,2.9353056903,-Inf
8617,2.9353560929,-Inf
8618,2.9354064898,-Inf
8619,2.9354568807,-Inf
8620,2.9355072658,-Inf
8621,2.9355576451,-Inf
8622,2.9356080185,-Inf
8623,2.9356583861,-Inf
8624,2.9357087478,-Inf
8625,2.9357591037,-Inf
8626,2.9358094538,-Inf
8627,2.935859798,-Inf
8628,2.9359101364,-Inf
8629,2.935960469,-Inf
8630,2.9360107957,-Inf
8631,2.9360611166,-Inf
8632,2.9361114317,-Inf
8633,2.9361617409,-Inf
8634,2.9362120443,-Inf
8635,2.9362623419,-Inf
8636,2.9363126337,-Inf
8637,2.9363629196,-Inf
8638,2.9364131997,-Inf
8639,2.936463474,-Inf
8640,2.9365137425,-Inf
8641,2.9365640051,-Inf
8642,2.936614262,-Inf
8643,2.936664513,-Inf
8644,2.9367147582,-Inf
8645,2.9367649976,-Inf
8646,2.9368152312,-Inf
8647,2.936865459,-Inf
8648,2.9369156809,-Inf
8649,2.9369658971,-Inf
8650,2.9370161075,-Inf
8651,2.937066312,-Inf
8652,2.9371165108,-Inf
8653,2.9371667037,-Inf
8654,2.9372168909,-Inf
8655,2.9372670722,-Inf
8656,2.9373172478,-Inf
8657,2.9373674175,-Inf
8658,2.9374175815,-Inf
8659,2.9374677396,-Inf
8660,2.937517892,-Inf
8661,2.9375680386,-Inf
8662,2.9376181794,-Inf
8663,2.9376683144,-Inf
8664,2.9377184436,-Inf
8665,2.937768567,-Inf
8666,2.9378186847,-Inf
8667,2.9378687966,-Inf
8668,2.9379189026,-Inf
8669,2.937969003,-Inf
8670,2.9380190975,-Inf
8671,2.9380691862,-Inf
8672,2.9381192692,-Inf
8673,2.9381693464,-Inf
8674,2.9382194178,-Inf
8675,2.9382694835,-Inf
8676,2.9383195433,-Inf
8677,2.9383695975,-Inf
8678,2.9384196458,-Inf
8679,2.9384696884,-Inf
8680,2.9385197252,-Inf
8681,2.9385697562,-Inf
8682,2.9386197815,-Inf
8683,2.938669801,-Inf
8684,2.9387198148,-Inf
8685,2.9387698228,-Inf
8686,2.938819825,-Inf
8687,2.9388698215,-Inf
8688,2.9389198122,-Inf
8689,2.9389697972,-Inf
8690,2.9390197764,-Inf
8691,2.9390697499,-Inf
8692,2.9391197176,-Inf
8693,2.9391696796,-Inf
8694,2.9392196359,-Inf
8695,2.9392695863,-Inf
8696,2.9393195311,-Inf
8697,2.9393694701,-Inf
8698,2.9394194033,-Inf
8699,2.9394693308,-Inf
8700,2.9395192526,-Inf
8701,2.9395691687,-Inf
8702,2.939619079,-Inf
8703,2.9396689835,-Inf
8704,2.9397188824,-Inf
8705,2.9397687755,-Inf
8706,2.9398186628,-Inf
8707,2.9398685445,-Inf
8708,2.9399184204,-Inf
8709,2.9399682906,-Inf
8710,2.940018155,-Inf
8711,2.9400680137,-Inf
8712,2.9401178667,-Inf
8713,2.940167714,-Inf
8714,2.9402175556,-Inf
8715,2.9402673914,-Inf
8716,2.9403172216,-Inf
8717,2.940367046,-Inf
8718,2.9404168647,-Inf
8719,2.9404666777,-Inf
8720,2.9405164849,-Inf
8721,2.9405662865,-Inf
8722,2.9406160823,-Inf
8723,2.9406658725,-Inf
8724,2.9407156569,-Inf
8725,2.9407654356,-Inf
8726,2.9408152087,-Inf
8727,2.940864976,-Inf
8728,2.9409147376,-Inf
8729,2.9409644935,-Inf
8730,2.9410142437,-Inf
8731,2.9410639882,-Inf
8732,2.941113727,-Inf
8733,2.9411634602,-Inf
8734,2.9412131876,-Inf
8735,2.9412629093,-Inf
8736,2.9413126254,-Inf
8737,2.9413623357,-Inf
8738,2.9414120404,-Inf
8739,2.9414617393,-Inf
8740,2.9415114326,-Inf
8741,2.9415611202,-Inf
8742,2.9416108022,-Inf
8743,2.9416604784,-Inf
8744,2.9417101489,-Inf
8745,2.9417598138,-Inf
8746,2.941809473,-Inf
8747,2.9418591265,-Inf
8748,2.9419087744,-Inf
8749,2.9419584165,-Inf
8750,2.942008053,-Inf
8751,2.9420576838,-Inf
8752,2.942107309,-Inf
8753,2.9421569285,-Inf
8754,2.9422065423,-Inf
8755,2.9422561504,-Inf
8756,2.9423057529,-Inf
8757,2.9423553497,-Inf
8758,2.9424049409,-Inf
8759,2.9424545263,-Inf
8760,2.9425041062,-Inf
8761,2.9425536803,-Inf
8762,2.9426032488,-Inf
8763,2.9426528117,-Inf
8764,2.9427023689,-Inf
8765,2.9427519204,-Inf
8766,2.9428014663,-Inf
8767,2.9428510066,-Inf
8768,2.9429005411,-Inf
8769,2.9429500701,-Inf
8770,2.9429995934,-Inf
8771,2.943049111,-Inf
8772,2.943098623,-Inf
8773,2.9431481294,-Inf
8774,2.9431976301,-Inf
8775,2.9432471251,-Inf
8776,2.9432966146,-Inf
8777,2.9433460984,-Inf
8778,2.9433955765,-Inf
8779,2.943445049,-Inf
8780,2.9434945159,-Inf
8781,2.9435439772,-Inf
8782,2.9435934328,-Inf
8783,2.9436428828,-Inf
8784,2.9436923271,-Inf
8785,2.9437417658,-Inf
8786,2.9437911989,-Inf
8787,2.9438406264,-Inf
8788,2.9438900482,-Inf
8789,2.9439394645,-Inf
8790,2.9439888751,-Inf
8791,2.9440382801,-Inf
8792,2.9440876794,-Inf
8793,2.9441370732,-Inf
8794,2.9441864613,-Inf
8795,2.9442358438,-Inf
8796,2.9442852207,-Inf
8797,2.944334592,-Inf
8798,2.9443839576,-Inf
8799,2.9444333177,-Inf
8800,2.9444826722,-Inf
8801,2.944532021,-Inf
8802,2.9445813642,-Inf
8803,2.9446307019,-Inf
8804,2.9446800339,-Inf
8805,2.9447293603,-Inf
8806,2.9447786811,-Inf
8807,2.9448279963,-Inf
8808,2.944877306,-Inf
8809,2.94492661,-Inf
8810,2.9449759084,-Inf
8811,2.9450252012,-Inf
8812,2.9450744885,-Inf
8813,2.9451237701,-Inf
8814,2.9451730462,-Inf
8815,2.9452223166,-Inf
8816,2.9452715815,-Inf
8817,2.9453208408,-Inf
8818,2.9453700945,-Inf
8819,2.9454193426,-Inf
8820,2.9454685851,-Inf
8821,2.9455178221,-Inf
8822,2.9455670534,-Inf
8823,2.9456162792,-Inf
8824,2.9456654994,-Inf
8825,2.9457147141,-Inf
8826,2.9457639231,-Inf
8827,2.9458131266,-Inf
8828,2.9458623245,-Inf
8829,2.9459115168,-Inf
8830,2.9459607036,-Inf
8831,2.9460098848,-Inf
8832,2.9460590604,-Inf
8833,2.9461082304,-Inf
8834,2.9461573949,-Inf
8835,2.9462065538,-Inf
8836,2.9462557072,-Inf
8837,2.946304855,-Inf
8838,2.9463539972,-Inf
8839,2.9464031339,-Inf
8840,2.946452265,-Inf
8841,2.9465013906,-Inf
8842,2.9465505106,-Inf
8843,2.946599625,-Inf
8844,2.9466487339,-Inf
8845,2.9466978372,-Inf
8846,2.946746935,-Inf
8847,2.9467960273,-Inf
8848,2.946845114,-Inf
8849,2.9468941951,-Inf
8850,2.9469432707,-Inf
8851,2.9469923407,-Inf
8852,2.9470414053,-Inf
8853,2.9470904642,-Inf
8854,2.9471395176,-Inf
8855,2.9471885655,-Inf
8856,2.9472376079,-Inf
8857,2.9472866447,-Inf
8858,2.9473356759,-Inf
8859,2.9473847017,-Inf
8860,2.9474337219,-Inf
8861,2.9474827366,-Inf
8862,2.9475317457,-Inf
8863,2.9475807493,-Inf
8864,2.9476297474,-Inf
8865,2.9476787399,-Inf
8866,2.947727727,-Inf
8867,2.9477767085,-Inf
8868,2.9478256844,-Inf
8869,2.9478746549,-Inf
8870,2.9479236198,-Inf
8871,2.9479725792,-Inf
8872,2.9480215331,-Inf
8873,2.9480704815,-Inf
8874,2.9481194244,-Inf
8875,2.9481683617,-Inf
8876,2.9482172936,-Inf
8877,2.9482662199,-Inf
8878,2.9483151407,-Inf
8879,2.948364056,-Inf
8880,2.9484129658,-Inf
8881,2.9484618701,-Inf
8882,2.9485107688,-Inf
8883,2.9485596621,-Inf
8884,2.9486085499,-Inf
8885,2.9486574321,-Inf
8886,2.9487063089,-Inf
8887,2.9487551802,-Inf
8888,2.9488040459,-Inf
8889,2.9488529062,-Inf
8890,2.948901761,-Inf
8891,2.9489506102,-Inf
8892,2.948999454,-Inf
8893,2.9490482923,-Inf
8894,2.9490971251,-Inf
8895,2.9491459524,-Inf
8896,2.9491947742,-Inf
8897,2.9492435906,-Inf
8898,2.9492924014,-Inf
8899,2.9493412068,-Inf
8900,2.9493900066,-Inf
8901,2.949438801,-Inf
8902,2.9494875899,-Inf
8903,2.9495363734,-Inf
8904,2.9495851513,-Inf
8905,2.9496339238,-Inf
8906,2.9496826908,-Inf
8907,2.9497314523,-Inf
8908,2.9497802084,-Inf
8909,2.9498289589,-Inf
8910,2.949877704,-Inf
8911,2.9499264437,-Inf
8912,2.9499751778,-Inf
8913,2.9500239065,-Inf
8914,2.9500726298,-Inf
8915,2.9501213475,-Inf
8916,2.9501700598,-Inf
8917,2.9502187666,-Inf
8918,2.950267468,-Inf
8919,2.9503161639,-Inf
8920,2.9503648544,-Inf
8921,2.9504135394,-Inf
8922,2.9504622189,-Inf
8923,2.950510893,-Inf
8924,2.9505595616,-Inf
8925,2.9506082248,-Inf
8926,2.9506568825,-Inf
8927,2.9507055348,-Inf
8928,2.9507541816,-Inf
8929,2.950802823,-Inf
8930,2.9508514589,-Inf
8931,2.9509000894,-Inf
8932,2.9509487144,-Inf
8933,2.950997334,-Inf
8934,2.9510459481,-Inf
8935,2.9510945568,-Inf
8936,2.9511431601,-Inf
8937,2.9511917579,-Inf
8938,2.9512403503,-Inf
8939,2.9512889373,-Inf
8940,2.9513375188,-Inf
8941,2.9513860949,-Inf
8942,2.9514346655,-Inf
8943,2.9514832308,-Inf
8944,2.9515317905,-Inf
8945,2.9515803449,-Inf
8946,2.9516288938,-Inf
8947,2.9516774373,-Inf
8948,2.9517259754,-Inf
8949,2.9517745081,-Inf
8950,2.9518230353,-Inf
8951,2.9518715571,-Inf
8952,2.9519200735,-Inf
8953,2.9519685845,-Inf
8954,2.95201709,-Inf
8955,2.9520655902,-Inf
8956,2.9521140849,-Inf
8957,2.9521625742,-Inf
8958,2.9522110581,-Inf
8959,2.9522595366,-Inf
8960,2.9523080097,-Inf
8961,2.9523564773,-Inf
8962,2.9524049396,-Inf
8963,2.9524533964,-Inf
8964,2.9525018479,-Inf
8965,2.9525502939,-Inf
8966,2.9525987345,-Inf
8967,2.9526471698,-Inf
8968,2.9526955996,-Inf
8969,2.952744024,-Inf
8970,2.952792443,-Inf
8971,2.9528408567,-Inf
8972,2.9528892649,-Inf
8973,2.9529376678,-Inf
8974,2.9529860652,-Inf
8975,2.9530344573,-Inf
8976,2.9530828439,-Inf
8977,2.9531312252,-Inf
8978,2.9531796011,-Inf
8979,2.9532279716,-Inf
8980,2.9532763367,-Inf
8981,2.9533246964,-Inf
8982,2.9533730507,-Inf
8983,2.9534213997,-Inf
8984,2.9534697433,-Inf
8985,2.9535180814,-Inf
8986,2.9535664143,-Inf
8987,2.9536147417,-Inf
8988,2.9536630637,-Inf
8989,2.9537113804,-Inf
8990,2.9537596917,-Inf
8991,2.9538079977,-Inf
8992,2.9538562982,-Inf
8993,2.9539045934,-Inf
8994,2.9539528832,-Inf
8995,2.9540011677,-Inf
8996,2.9540494468,-Inf
8997,2.9540977205,-Inf
8998,2.9541459888,-Inf
8999,2.9541942518,-Inf
9000,2.9542425094,-Inf
9001,2.9542907617,-Inf
9002,2.9543390086,-Inf
9003,2.9543872501,-Inf
9004,2.9544354863,-Inf
9005,2.9544837172,-Inf
9006,2.9545319426,-Inf
9007,2.9545801627,-Inf
9008,2.9546283775,-Inf
9009,2.9546765869,-Inf
9010,2.954724791,-Inf
9011,2.9547729897,-Inf
9012,2.9548211831,-Inf
9013,2.9548693711,-Inf
9014,2.9549175537,-Inf
9015,2.9549657311,-Inf
9016,2.955013903,-Inf
9017,2.9550620697,-Inf
9018,2.955110231,-Inf
9019,2.9551583869,-Inf
9020,2.9552065375,-Inf
9021,2.9552546828,-Inf
9022,2.9553028228,-Inf
9023,2.9553509574,-Inf
9024,2.9553990866,-Inf
9025,2.9554472106,-Inf
9026,2.9554953292,-Inf
9027,2.9555434425,-Inf
9028,2.9555915504,-Inf
9029,2.955639653,-Inf
9030,2.9556877503,-Inf
9031,2.9557358423,-Inf
9032,2.9557839289,-Inf
9033,2.9558320102,-Inf
9034,2.9558800862,-Inf
9035,2.9559281569,-Inf
9036,2.9559762222,-Inf
9037,2.9560242823,-Inf
9038,2.956072337,-Inf
9039,2.9561203864,-Inf
9040,2.9561684305,-Inf
9041,2.9562164692,-Inf
9042,2.9562645027,-Inf
9043,2.9563125308,-Inf
9044,2.9563605537,-Inf
9045,2.9564085712,-Inf
9046,2.9564565834,-Inf
9047,2.9565045903,-Inf
9048,2.9565525919,-Inf
9049,2.9566005882,-Inf
9050,2.9566485792,-Inf
9051,2.9566965649,-Inf
9052,2.9567445453,-Inf
9053,2.9567925204,-Inf
9054,2.9568404902,-Inf
9055,2.9568884547,-Inf
9056,2.9569364138,-Inf
9057,2.9569843677,-Inf
9058,2.9570323163,-Inf
9059,2.9570802597,-Inf
9060,2.9571281977,-Inf
9061,2.9571761304,-Inf
9062,2.9572240578,-Inf
9063,2.95727198,-Inf
9064,2.9573198969,-Inf
9065,2.9573678084,-Inf
9066,2.9574157147,-Inf
9067,2.9574636157,-Inf
9068,2.9575115115,-Inf
9069,2.9575594019,-Inf
9070,2.9576072871,-Inf
9071,2.9576551669,-Inf
9072,2.9577030415,-Inf
9073,2.9577509109,-Inf
9074,2.9577987749,-Inf
9075,2.9578466337,-Inf
9076,2.9578944872,-Inf
9077,2.9579423354,-Inf
9078,2.9579901784,-Inf
9079,2.9580380161,-Inf
9080,2.9580858485,-Inf
9081,2.9581336757,-Inf
9082,2.9581814976,-Inf
9083,2.9582293142,-Inf
9084,2.9582771255,-Inf
9085,2.9583249316,-Inf
9086,2.9583727325,-Inf
9087,2.9584205281,-Inf
9088,2.9584683184,-Inf
9089,2.9585161034,-Inf
9090,2.9585638832,-Inf
9091,2.9586116578,-Inf
9092,2.9586594271,-Inf
9093,2.9587071911,-Inf
9094,2.9587549499,-Inf
9095,2.9588027034,-Inf
9096,2.9588504517,-Inf
9097,2.9588981947,-Inf
9098,2.9589459325,-Inf
9099,2.958993665,-Inf
9100,2.9590413923,-Inf
9101,2.9590891144,-Inf
9102,2.9591368312,-Inf
9103,2.9591845427,-Inf
9104,2.9592322491,-Inf
9105,2.9592799501,-Inf
9106,2.959327646,-Inf
9107,2.9593753366,-Inf
9108,2.9594230219,-Inf
9109,2.9594707021,-Inf
9110,2.959518377,-Inf
9111,2.9595660466,-Inf
9112,2.9596137111,-Inf
9113,2.9596613703,-Inf
9114,2.9597090242,-Inf
9115,2.959756673,-Inf
9116,2.9598043165,-Inf
9117,2.9598519548,-Inf
9118,2.9598995879,-Inf
9119,2.9599472157,-Inf
9120,2.9599948383,-Inf
9121,2.9600424557,-Inf
9122,2.9600900679,-Inf
9123,2.9601376749,-Inf
9124,2.9601852766,-Inf
9125,2.9602328731,-Inf
9126,2.9602804644,-Inf
9127,2.9603280505,-Inf
9128,2.9603756314,-Inf
9129,2.9604232071,-Inf
9130,2.9604707775,-Inf
9131,2.9605183428,-Inf
9132,2.9605659028,-Inf
9133,2.9606134576,-Inf
9134,2.9606610073,-Inf
9135,2.9607085517,-Inf
9136,2.9607560909,-Inf
9137,2.9608036249,-Inf
9138,2.9608511537,-Inf
9139,2.9608986773,-Inf
9140,2.9609461957,-Inf
9141,2.9609937089,-Inf
9142,2.961041217,-Inf
9143,2.9610887198,-Inf
9144,2.9611362174,-Inf
9145,2.9611837098,-Inf
9146,2.961231197,-Inf
9147,2.9612786791,-Inf
9148,2.9613261559,-Inf
9149,2.9613736276,-Inf
9150,2.9614210941,-Inf
9151,2.9614685554,-Inf
9152,2.9615160114,-Inf
9153,2.9615634624,-Inf
9154,2.9616109081,-Inf
